SCHOOL,DISTRICT,COUNTY,DISTRICT_TYPE,REGION,ATTENDANCE_RATE,LANGUAGE_ARTS_AVERAGE_CLASS_SIZE,MATHEMATICS_AVERAGE_CLASS_SIZE,SCIENCE_AVERAGE_CLASS_SIZE,HISTORY_GOVERNMENT_AND_GEOGRAPHY_AVERAGE_CLASS_SIZE,GRADE_1_AVERAGE_CLASS_SIZE,GRADE_2_AVERAGE_CLASS_SIZE,KINDERGARTEN_AVERAGE_CLASS_SIZE,PERCENT_FREE_LUNCH,PERCENT_REDUCED_LUNCH,NUMBER_OF_TEACHERS,NUMBER_OF_COUNSELORS,NUMBER_OF_SOCIAL_WORKERS,TEACHER_TURNOVER_RATE,PERCENT_OF_STUDENTS_SUSPENDED,N_PUPILS,FEDERAL_FUNDING_PER_PUPIL,LOCAL_FUNDING_PER_PUPIL,PRE_K,K,GRADE_01,GRADE_02,GRADE_03,GRADE_04,GRADE_05,GRADE_06,GRADE_07,GRADE_08,GRADE_09,GRADE_10,GRADE_11,GRADE_12,PERCENT_MALE,PERCENT_FEMALE,PERCENT_ENGLISH_LANGUAGE_LEANERS,PERCENT_AMERICAN_INDIAN,PERCENT_BLACK,PERCENT_ASIAN,PERCENT_HISPANIC,PERCENT_WHITE,PERCENT_MULTIRACIAL,PERCENT_WITH_DISABILITIES,PERCENT_ECONOMICALLY_DISADVANTAGED,PERCENT_MIGRANT,PERCENT_HOMELESS,PERCENT_IN_FOSTER_CARE,PERCENT_PARENT_ARMED_FORCES
61b1d223,03d79c47,ba37e265,High-Need Rural,Southern Tier,93,15.5,15.5,NA,NA,22,16,10,46,4,27,1,0,NA,1,282,2076,19907,21,39,68,50,44,60,0,0,0,0,0,0,0,0,49,51,0,1,1,0,4,92,2,16,61,0,1,3,0
3f7e7d60,fc00931c,ba37e265,High-Need Rural,Southern Tier,94,13.333333333333334,14.666666666666666,16,NA,NA,NA,NA,55,0,61,2,2,NA,0,599,2852,23468,59,84,91,82,97,90,96,0,0,0,0,0,0,0,50,50,0,0,0,1,2,94,3,17,58,0,2,0,0
7461397a,fc00931c,ba37e265,High-Need Rural,Southern Tier,92,16.666666666666668,16,15.5,NA,NA,NA,NA,57,0,37,2,1,NA,6,294,2376,24947,0,0,0,0,0,0,0,108,107,79,0,0,0,0,51,49,0,1,0,0,0,96,3,27,58,0,1,0,0
8eab66ea,fc00931c,ba37e265,High-Need Rural,Southern Tier,90,12,16,16.25,11,NA,NA,NA,65,1,41,2,2,NA,10,386,1386,28380,0,0,0,0,0,0,0,0,0,0,129,95,84,78,53,47,0,0,0,0,2,97,2,18,67,0,0,0,0
f6ed25c4,0e5c73e0,df1ef78f,Average Need,North Country (New York),93,15.75,15,NA,NA,17,18,18,51,2,29,2,0,NA,2,403,3697,25344,32,56,52,55,50,44,54,60,0,0,0,0,0,0,52,48,0,0,1,0,1,97,1,15,56,1,1,0,0
9e52b506,0e5c73e0,df1ef78f,Average Need,North Country (New York),93,20,13.666666666666666,14.5,16.5,NA,NA,NA,48,4,40,1,1,NA,11,349,2185,29014,0,0,0,0,0,0,0,0,0,0,96,87,79,87,45,55,0,0,3,0,1,96,0,16,53,0,2,1,0
ebc8fbe3,0e5c73e0,df1ef78f,Average Need,North Country (New York),93,17.75,14.25,26,NA,14,15,16,57,3,25,1,0,NA,6,239,3653,29695,15,33,31,36,40,30,27,27,0,0,0,0,0,0,47,53,0,0,4,0,0,92,4,20,62,0,3,0,0
7b73ec11,0e5c73e0,df1ef78f,Average Need,North Country (New York),93,16,11.5,14.5,NA,NA,NA,NA,48,4,21,2,0,NA,20,158,3188,32715,0,0,0,0,0,0,0,0,61,96,0,0,0,0,52,48,0,0,1,0,0,98,1,20,54,1,3,0,0
0a8a46b5,073143d8,df1ef78f,Average Need,North Country (New York),94,17,16,16,NA,NA,NA,NA,43,1,41,2,0,NA,3,484,320,20953,54,56,70,73,80,72,78,0,0,0,0,0,0,0,53,47,0,0,0,0,0,99,0,16,52,1,3,2,0
302b0784,073143d8,df1ef78f,Average Need,North Country (New York),93,21,21,19,NA,21,19,17,48,0,47,2,0,NA,4,540,280,19459,54,72,85,77,82,95,75,0,0,0,0,0,0,0,51,49,2,0,2,1,3,94,0,16,58,2,6,0,0
3d321183,073143d8,df1ef78f,Average Need,North Country (New York),93,18.333333333333332,14.5,19,NA,NA,NA,NA,44,0,42,2,0,NA,6,448,10,21057,0,0,0,0,0,0,0,155,145,142,0,0,0,0,50,50,0,0,1,0,4,95,0,18,49,1,3,1,0
49e2c75c,073143d8,df1ef78f,Average Need,North Country (New York),92,22,19.666666666666668,19.25,18.5,NA,NA,NA,45,0,58,4,0,NA,6,578,225,18272,0,0,0,0,0,0,0,0,0,0,159,154,126,138,53,46,1,1,1,1,3,94,0,19,48,2,5,1,0
75eaa79c,f2e50ebe,ec3f85d5,Low Need,"Capital District, New York",95,20.333333333333332,20.333333333333332,19,NA,19,21,19,19,2,48,1,0,NA,0,474,1223,21864,0,74,75,61,85,85,94,0,0,0,0,0,0,0,49,51,12,0,5,22,8,59,5,14,23,0,1,0,0
06181eff,f2e50ebe,ec3f85d5,Low Need,"Capital District, New York",94,24,24,26,NA,18,22,18,23,2,51,1,0,NA,0,536,1275,19799,0,72,91,86,94,92,101,0,0,0,0,0,0,0,49,51,10,0,8,15,12,59,6,9,30,0,1,0,0
cd65a8aa,f2e50ebe,ec3f85d5,Low Need,"Capital District, New York",94,20,20.333333333333332,19.5,22,NA,NA,NA,23,1,135,5,2,NA,6,1484,1032,23548,0,0,0,0,0,0,0,0,0,0,389,350,374,349,51,48,2,0,6,15,6,68,4,12,26,0,1,0,0
df8e4c1d,f2e50ebe,ec3f85d5,Low Need,"Capital District, New York",95,19.666666666666668,19.666666666666668,22,NA,17,18,16,14,1,46,1,1,NA,1,414,1028,22826,0,64,66,70,77,70,67,0,0,0,0,0,0,0,54,46,10,0,3,11,6,76,4,11,20,0,0,0,0
bbc5e0e4,f2e50ebe,ec3f85d5,Low Need,"Capital District, New York",94,23.666666666666668,18.6,23.5,NA,NA,NA,NA,23,1,120,2,3,NA,3,1149,1052,23190,0,0,0,0,0,0,0,374,403,359,0,0,0,0,50,50,2,0,6,15,5,69,5,11,27,0,1,0,0
b155ae46,f2e50ebe,ec3f85d5,Low Need,"Capital District, New York",96,20.666666666666668,20.666666666666668,22,NA,21,19,17,14,2,43,1,0,NA,0,477,1047,20216,0,69,85,77,80,79,86,0,0,0,0,0,0,0,51,49,4,0,3,12,8,72,5,14,18,0,0,0,0
45180ef9,dbcd30a8,ec3f85d5,Low Need,"Capital District, New York",96,21.333333333333332,21.666666666666668,25,NA,NA,NA,NA,12,1,39,1,1,NA,0,553,511,21248,0,79,85,90,100,103,96,0,0,0,0,0,0,0,50,50,2,0,1,3,4,86,5,10,14,0,0,0,0
b29a7d31,dbcd30a8,ec3f85d5,Low Need,"Capital District, New York",93,22,20,17.75,23.5,NA,NA,NA,11,1,39,2,1,NA,1,338,460,27915,0,0,0,0,0,0,0,0,0,0,96,77,94,71,46,54,0,0,1,3,4,90,3,12,13,0,0,0,1
2a7b34a9,dbcd30a8,ec3f85d5,Low Need,"Capital District, New York",95,22,22.25,21,NA,NA,NA,NA,13,2,31,1,1,NA,3,306,498,22061,0,0,0,0,0,0,0,107,113,86,0,0,0,0,49,51,0,0,0,3,3,86,7,13,15,0,0,0,0
9a057148,41ee21b5,ec3f85d5,High-Need Urban/Suburban,"Capital District, New York",92,16,16,17,NA,NA,NA,NA,73,3,46,1,1,NA,6,662,4541,23722,1,96,118,112,95,119,118,0,0,0,0,0,0,0,51,49,14,0,15,10,23,42,10,18,78,1,3,0,0
7a9f29f1,41ee21b5,ec3f85d5,High-Need Urban/Suburban,"Capital District, New York",89,21.75,19,16.4,16.5,NA,NA,NA,68,2,63,4,2,NA,11,730,3952,19768,0,0,0,0,0,0,0,118,105,98,128,107,95,77,55,45,8,0,22,9,18,39,12,18,71,1,3,0,0
9d71fad0,4a3ddfc5,baa4c32e,Average Need,Western New York,94,18.25,18.25,17,NA,12,17,15,41,7,24,0,1,NA,1,267,2030,22803,18,29,23,34,37,37,35,54,0,0,0,0,0,0,52,47,0,0,1,2,5,89,3,15,52,0,0,0,0
05149d65,4a3ddfc5,baa4c32e,Average Need,Western New York,94,18.333333333333332,14.4,13.2,13.5,NA,NA,NA,35,4,29,2,1,NA,2,243,1804,29722,0,0,0,0,0,0,0,0,30,48,37,40,43,43,53,47,0,0,0,3,3,91,3,16,42,0,0,0,0
60e939fb,612c33fa,baa4c32e,High-Need Rural,Western New York,93,13.285714285714286,12.4,14,15.5,17,11,14,30,5,32,1,1,NA,4,255,2980,32975,15,14,17,11,18,14,19,18,16,15,33,30,17,18,47,53,0,0,0,1,1,94,3,14,44,0,2,0,0
c20338ed,612c33fa,baa4c32e,High-Need Rural,Western New York,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ab8b18d3,612c33fa,baa4c32e,High-Need Rural,Western New York,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cd7ddc09,2b1762db,baa4c32e,High-Need Rural,Western New York,94,12.857142857142858,11,11.166666666666666,10,12,21,13,49,4,66,2,1,NA,3,544,3367,27806,67,43,38,42,29,32,39,30,41,39,33,40,35,28,49,50,0,1,2,0,2,95,0,20,56,0,1,0,0
499e4bc7,a3eb2321,baa4c32e,High-Need Rural,Western New York,94,10.714285714285714,10.777777777777779,11.166666666666666,13.5,NA,NA,10,51,4,42,2,2,NA,11,315,6254,29421,13,19,23,25,20,16,27,22,21,27,26,25,27,20,53,47,0,0,1,0,1,96,2,23,58,0,1,0,0
2c370deb,b473588a,baa4c32e,High-Need Rural,Western New York,94,13.428571428571429,10.444444444444445,15.5,10.5,14,20,13,44,3,28,1,0,NA,4,210,4158,30600,7,16,15,21,17,13,14,15,8,18,16,14,14,18,51,49,0,0,0,1,5,93,1,19,49,0,0,0,0
b82030fc,f9b0eb9f,baa4c32e,High-Need Rural,Western New York,94,14.285714285714286,12.444444444444445,17.5,11,NA,NA,NA,68,4,35,0,0,NA,4,265,12380,28668,17,14,20,14,21,18,28,15,18,23,16,23,19,19,46,54,0,0,1,0,2,93,4,19,75,0,1,0,0
32f969e6,ef63b732,baa4c32e,High-Need Rural,Western New York,94,12.428571428571429,11.222222222222221,12.333333333333334,11.5,12,13,14,45,7,68,1,2,NA,1,607,3228,23586,48,42,35,39,52,38,44,46,45,51,47,38,33,49,50,50,0,0,0,1,2,97,0,16,56,0,0,0,0
1a670ac5,b5953f96,baa4c32e,High-Need Rural,Western New York,94,8.857142857142858,8.857142857142858,9,6,9,17,13,52,1,21,1,0,NA,11,129,1065,39805,15,13,9,17,8,14,11,9,8,10,0,0,6,9,55,45,3,0,0,0,6,94,0,17,57,0,1,1,0
289ea43d,e9c4dc9e,baa4c32e,High-Need Rural,Western New York,94,13,10.333333333333334,11.5,12.5,NA,NA,NA,47,2,36,1,0,NA,5,206,5032,34140,0,0,0,0,0,0,0,0,0,0,54,56,51,45,50,50,0,0,1,1,1,96,0,15,51,0,1,0,0
6307636e,e9c4dc9e,baa4c32e,High-Need Rural,Western New York,94,11.666666666666666,11.666666666666666,12,NA,19,18,13,44,6,35,1,0,NA,0,354,5400,22773,28,45,60,57,64,52,48,0,0,0,0,0,0,0,60,40,0,0,1,1,2,95,1,25,60,0,0,0,0
8f2c5b1d,e9c4dc9e,baa4c32e,High-Need Rural,Western New York,92,12.333333333333334,11.666666666666666,11,NA,NA,NA,NA,44,2,28,1,0,NA,7,160,4976,28861,0,0,0,0,0,0,0,56,56,48,0,0,0,0,52,48,1,1,3,1,1,94,1,20,53,0,1,0,0
7ba4f5d7,2852f4d2,baa4c32e,High-Need Rural,Western New York,92,12.285714285714286,10.333333333333334,11.6,7.5,11,13,13,46,8,41,1,0,NA,7,281,4401,32596,20,26,22,25,23,17,25,18,23,20,15,16,13,18,49,50,0,0,2,0,3,93,2,15,61,0,2,1,0
cb8f10b2,61b50d6d,baa4c32e,High-Need Rural,Western New York,92,16.5,15.5,14,18,NA,NA,NA,42,0,62,3,1,NA,9,653,3468,24634,0,0,0,0,0,0,0,93,96,91,93,92,94,84,48,52,0,0,2,0,2,95,2,16,46,0,2,0,0
21615d80,61b50d6d,baa4c32e,High-Need Rural,Western New York,94,12.333333333333334,12.333333333333334,11,NA,12,15,13,49,0,52,1,1,NA,2,510,5395,23746,54,77,71,90,82,81,55,0,0,0,0,0,0,0,54,46,1,0,1,1,3,93,2,24,59,0,1,1,0
9c1abccb,f642098c,baa4c32e,High-Need Rural,Western New York,92,17.75,14.666666666666666,11.6,12.5,NA,NA,NA,60,0,41,3,1,NA,4,350,3698,31638,0,0,0,0,0,0,0,55,48,38,59,52,46,52,50,49,0,1,1,0,0,95,2,16,60,0,3,1,1
5e38f631,f642098c,baa4c32e,High-Need Rural,Western New York,93,12,12,15,NA,13,12,16,63,0,40,2,0,NA,3,304,2646,24918,17,49,52,40,56,45,45,0,0,0,0,0,0,0,58,42,0,1,2,1,1,93,2,17,63,0,1,0,0
a3157cc9,f642098c,baa4c32e,High-Need Rural,Western New York,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
063b90c3,7015370d,49223df1,Average Need,Southern Tier,94,15.333333333333334,15.333333333333334,18,NA,NA,NA,NA,37,6,42,1,1,NA,1,604,1235,22156,54,86,83,99,92,99,91,0,0,0,0,0,0,0,47,53,1,0,0,0,5,91,4,11,47,0,0,0,0
21d8e18b,7015370d,49223df1,Average Need,Southern Tier,94,20,18.666666666666668,16.25,20.5,NA,NA,NA,36,3,41,4,0,NA,4,432,1662,22333,0,0,0,0,0,0,0,0,0,0,106,105,119,102,57,43,0,0,0,0,3,91,5,16,42,0,2,0,0
afad2c8a,7015370d,49223df1,Average Need,Southern Tier,94,12.333333333333334,15,18.5,NA,NA,NA,NA,36,5,31,2,0,NA,1,278,1877,24141,0,0,0,0,0,0,0,77,104,97,0,0,0,0,53,47,1,0,2,0,3,89,6,18,42,0,0,0,0
4142adf7,8490cf6c,49223df1,High-Need Urban/Suburban,Southern Tier,90,14.666666666666666,12.333333333333334,16,NA,NA,NA,NA,73,0,32,1,1,NA,6,292,6184,25128,17,47,44,46,39,50,49,0,0,0,0,0,0,0,49,51,0,0,23,0,15,37,25,15,83,0,8,1,0
6792c2f6,8490cf6c,49223df1,High-Need Urban/Suburban,Southern Tier,90,16.333333333333332,16,18,NA,NA,NA,NA,73,0,38,0,4,NA,2,421,5152,24069,49,82,69,47,58,63,53,0,0,0,0,0,0,0,53,47,16,0,26,2,23,38,11,18,86,0,5,0,0
c371c439,8490cf6c,49223df1,High-Need Urban/Suburban,Southern Tier,93,15,14.666666666666666,21,NA,NA,NA,NA,58,0,23,0,1,NA,4,241,5810,26106,0,38,50,45,32,35,41,0,0,0,0,0,0,0,44,56,0,0,20,5,12,51,12,11,63,0,7,0,0
8a6e33f0,8490cf6c,49223df1,High-Need Urban/Suburban,Southern Tier,90,12.333333333333334,10.666666666666666,16,NA,NA,NA,NA,61,0,41,0,2,NA,2,394,4234,23831,18,68,57,62,61,62,64,0,0,0,0,0,0,0,52,48,1,0,20,2,14,53,10,18,69,0,6,1,0
0823b2e9,8490cf6c,49223df1,High-Need Urban/Suburban,Southern Tier,89,14.333333333333334,16,15,NA,NA,NA,NA,77,0,42,1,1,NA,5,336,4762,24968,18,45,60,52,51,53,45,0,0,0,0,0,0,0,50,50,6,0,34,2,21,28,16,22,91,0,11,0,0
fbceed4c,8490cf6c,49223df1,High-Need Urban/Suburban,Southern Tier,89,13.333333333333334,16.666666666666668,15,NA,NA,NA,NA,73,0,37,0,0,NA,3,360,4571,24395,0,75,70,57,42,55,61,0,0,0,0,0,0,0,58,43,12,1,26,5,16,36,15,18,87,0,6,1,0
fc5fa4ae,8490cf6c,49223df1,High-Need Urban/Suburban,Southern Tier,89,13.666666666666666,15.25,16.5,NA,NA,NA,NA,79,0,64,2,1,NA,17,465,5571,26631,0,0,0,0,0,0,0,165,149,143,0,0,0,0,50,50,10,0,32,1,21,33,12,21,83,0,6,0,0
d65e19b6,8490cf6c,49223df1,High-Need Urban/Suburban,Southern Tier,89,14.333333333333334,14.5,17.5,NA,NA,NA,NA,64,0,69,2,1,NA,19,503,5601,24499,18,0,0,0,0,0,0,177,132,169,0,0,0,0,51,49,0,0,26,2,11,47,13,22,70,0,7,0,0
d3565cd5,8490cf6c,49223df1,High-Need Urban/Suburban,Southern Tier,85,8,13,14.5,15,NA,NA,NA,68,0,131,7,4,NA,14,1290,4692,22459,27,0,0,0,0,0,0,0,0,0,304,325,279,341,51,49,4,0,32,4,17,35,12,18,73,0,5,1,0
de88112c,8490cf6c,49223df1,High-Need Urban/Suburban,Southern Tier,90,15.666666666666666,16,20,NA,NA,NA,NA,65,0,26,0,1,NA,4,208,6932,28011,0,45,31,27,30,35,40,0,0,0,0,0,0,0,50,50,0,0,32,0,17,38,12,19,77,0,4,0,0
733ef605,af1af4c1,49223df1,High-Need Rural,Southern Tier,93,19,19,16,NA,NA,NA,NA,54,0,29,0,0,NA,5,319,3743,24416,23,35,41,53,39,36,48,44,0,0,0,0,0,0,50,50,0,0,1,0,1,96,1,11,63,0,3,0,0
14e759d6,af1af4c1,49223df1,High-Need Rural,Southern Tier,93,14.666666666666666,13.8,15.5,16.5,NA,NA,NA,54,0,31,2,0,NA,5,252,3907,32185,0,0,0,0,0,0,0,0,36,35,47,55,37,42,53,47,0,0,1,0,1,94,3,20,58,0,3,0,0
cbe70711,aad31e2a,49223df1,Average Need,Southern Tier,88,17,17,15,NA,19,23,21,44,2,29,0,1,NA,3,391,2426,21351,36,65,55,68,64,44,59,0,0,0,0,0,0,0,56,44,1,0,3,2,5,84,6,10,51,0,0,0,0
b121e358,aad31e2a,49223df1,Average Need,Southern Tier,88,22,22,22,NA,21,25,24,41,5,19,0,1,NA,2,305,2592,20950,35,48,42,49,43,44,44,0,0,0,0,0,0,0,51,49,0,0,1,1,6,85,6,7,55,0,1,0,0
981ea1d0,aad31e2a,49223df1,Average Need,Southern Tier,88,17,20.25,24,NA,NA,NA,NA,43,3,35,2,1,NA,10,325,2917,23619,0,0,0,0,0,0,0,105,106,114,0,0,0,0,47,53,0,0,2,1,2,91,5,14,49,0,2,0,0
3f8e3d7a,aad31e2a,49223df1,Average Need,Southern Tier,87,16,12.75,15.5,14,NA,NA,NA,40,2,45,2,1,NA,7,420,2111,26415,0,0,0,0,0,0,0,0,0,0,126,104,86,104,52,48,0,0,2,2,3,89,4,14,45,0,1,0,0
16025d2f,9169637a,49223df1,High-Need Rural,Southern Tier,91,19,19.666666666666668,16,18,NA,NA,NA,35,4,43,2,1,NA,5,489,1350,23299,0,0,0,0,0,0,0,0,0,0,125,131,131,102,51,49,1,1,1,2,3,87,6,15,41,0,2,0,0
aa6583fd,9169637a,49223df1,High-Need Rural,Southern Tier,94,19.333333333333332,19.333333333333332,21,NA,NA,NA,NA,38,3,24,1,1,NA,1,371,1572,20811,0,0,0,0,110,136,125,0,0,0,0,0,0,0,49,51,1,0,1,1,5,85,8,15,46,0,1,0,0
7ee65b1f,9169637a,49223df1,High-Need Rural,Southern Tier,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c524c3ef,9169637a,49223df1,High-Need Rural,Southern Tier,93,18,21.25,21.5,NA,NA,NA,NA,37,4,34,1,2,NA,2,380,1215,22254,0,0,0,0,0,0,0,126,124,129,0,0,0,0,52,48,1,1,2,2,4,86,5,19,44,0,2,0,0
7a384c59,6ccacc87,49223df1,Average Need,Southern Tier,94,22,22,23,NA,NA,NA,NA,33,2,55,1,0,NA,1,727,1244,20201,0,143,117,96,125,131,114,0,0,0,0,0,0,0,51,49,4,0,3,2,4,87,5,11,38,0,1,0,0
c6be027e,6ccacc87,49223df1,Average Need,Southern Tier,94,18.333333333333332,18.333333333333332,23,NA,NA,NA,NA,38,3,37,1,0,NA,0,466,2464,21003,38,75,64,78,69,70,72,0,0,0,0,0,0,0,54,46,0,0,1,1,4,90,4,14,43,0,1,0,0
5470c238,6ccacc87,49223df1,Average Need,Southern Tier,93,18.666666666666668,19,19.5,NA,NA,NA,NA,36,3,48,2,1,NA,3,556,1600,20758,0,0,0,0,0,0,0,172,201,173,0,0,0,0,49,51,1,0,3,2,5,85,4,19,42,0,2,0,1
b0e8b9a3,6ccacc87,49223df1,Average Need,Southern Tier,93,17,19.666666666666668,17.25,20.5,NA,NA,NA,34,2,56,4,0,NA,3,739,2046,19512,0,0,0,0,0,0,0,0,0,0,209,197,152,175,50,49,0,0,2,2,5,87,4,17,40,0,1,0,1
05d0bacb,c41f2a25,49223df1,High-Need Rural,Southern Tier,93,16,14.666666666666666,14,NA,18,18,13,60,0,23,1,0,NA,0,229,3546,28665,24,26,49,35,32,36,27,0,0,0,0,0,0,0,46,54,2,0,2,0,9,81,7,18,67,0,1,0,0
eb899512,c41f2a25,49223df1,High-Need Rural,Southern Tier,92,13.25,11,11.6,12,NA,NA,NA,48,0,33,1,1,NA,12,246,3193,33727,0,0,0,0,0,0,0,40,30,36,37,40,38,25,51,49,0,0,3,0,3,92,1,17,52,0,2,0,0
88207720,9b78d3f4,49223df1,High-Need Rural,Southern Tier,92,13.8,13.166666666666666,16.333333333333332,NA,NA,NA,NA,51,3,59,1,1,NA,5,528,3416,25816,0,0,0,0,0,107,113,97,98,108,0,0,0,0,52,48,0,0,0,0,2,95,2,18,56,0,2,0,0
f922b1db,9b78d3f4,49223df1,High-Need Rural,Southern Tier,90,12,14.666666666666666,15,10.5,NA,NA,NA,51,5,39,2,1,NA,11,379,2389,25972,0,0,0,0,0,0,0,0,0,0,89,100,84,101,48,52,0,0,1,1,2,94,2,20,59,0,4,0,1
bf9601a3,9b78d3f4,49223df1,High-Need Rural,Southern Tier,93,14,14,NA,NA,NA,NA,NA,53,3,40,2,1,NA,3,457,3314,21469,57,94,91,112,103,0,0,0,0,0,0,0,0,0,48,52,1,0,1,1,3,93,3,14,61,0,2,0,0
ecf3fa19,549eb20a,49223df1,Average Need,Southern Tier,89,15.333333333333334,15.333333333333334,10,NA,NA,NA,NA,67,0,29,1,0,NA,1,369,3632,21788,0,73,62,51,67,58,58,0,0,0,0,0,0,0,56,44,14,0,15,8,20,46,12,11,82,0,5,0,0
ad4d5f05,549eb20a,49223df1,Average Need,Southern Tier,93,16.333333333333332,16.333333333333332,16,NA,NA,NA,NA,45,0,43,1,1,NA,5,569,2499,19870,0,87,106,93,78,110,95,0,0,0,0,0,0,0,48,52,0,0,7,3,11,66,12,14,53,0,2,0,0
5c1f9619,549eb20a,49223df1,Average Need,Southern Tier,82,8.5,14,11,11.5,NA,NA,NA,72,0,18,1,0,NA,15,74,5600,30552,0,0,0,1,1,0,1,0,0,10,11,18,16,16,49,51,0,0,7,0,4,82,7,18,74,0,7,0,0
7ce0c111,549eb20a,49223df1,Average Need,Southern Tier,90,14,14.25,20.5,NA,NA,NA,NA,57,0,84,4,3,NA,9,790,3144,22067,0,0,0,0,0,0,0,267,267,249,0,0,0,0,53,47,3,1,11,4,11,60,13,15,61,0,4,1,0
dd61d85f,549eb20a,49223df1,Average Need,Southern Tier,91,15,19.666666666666668,16.75,16,NA,NA,NA,44,0,98,5,3,NA,3,1019,2803,24530,0,0,0,0,0,0,0,0,0,0,276,257,237,239,49,51,4,0,10,4,12,64,11,15,51,0,2,0,0
dc16980c,549eb20a,49223df1,Average Need,Southern Tier,91,17.333333333333332,17,22,NA,NA,NA,NA,55,0,26,1,2,NA,3,267,3558,21448,0,43,54,47,45,34,44,0,0,0,0,0,0,0,57,43,0,0,11,3,13,59,13,15,63,0,4,0,0
7859a5f8,549eb20a,49223df1,Average Need,Southern Tier,93,17,17,16,NA,NA,NA,NA,51,0,27,1,0,NA,1,318,3331,20556,0,52,61,54,50,53,48,0,0,0,0,0,0,0,53,47,0,0,8,2,5,76,8,9,60,0,3,1,0
8559adab,032f7ff7,49223df1,High-Need Urban/Suburban,Southern Tier,93,18.666666666666668,18.666666666666668,18,NA,NA,NA,NA,60,0,43,1,0,NA,2,466,2697,25079,0,0,0,0,139,182,145,0,0,0,0,0,0,0,49,51,9,0,14,9,16,48,13,21,71,0,4,0,0
f0755251,032f7ff7,49223df1,High-Need Urban/Suburban,Southern Tier,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c3d1744f,032f7ff7,49223df1,High-Need Urban/Suburban,Southern Tier,90,21,23,21,NA,NA,NA,NA,62,0,41,1,2,NA,18,521,2751,25993,0,0,0,0,0,0,0,186,157,169,0,0,0,0,52,48,7,0,14,11,13,51,11,20,72,0,3,0,0
a30040cd,032f7ff7,49223df1,High-Need Urban/Suburban,Southern Tier,88,22,14.666666666666666,17.5,21,NA,NA,NA,58,0,59,2,2,NA,1,711,2621,25631,0,0,0,0,0,0,0,0,0,0,181,159,189,169,48,52,5,0,13,11,13,53,11,15,65,0,3,0,0
49854e80,5a13e38f,49223df1,Average Need,Southern Tier,95,18,18,19,NA,NA,NA,NA,32,2,30,1,0,NA,0,306,1083,22384,0,51,48,44,52,53,58,0,0,0,0,0,0,0,54,46,14,0,7,33,3,52,5,8,38,0,1,0,0
96d06d66,5a13e38f,49223df1,Average Need,Southern Tier,93,11,9.666666666666666,18,NA,NA,NA,NA,49,1,28,1,0,NA,6,242,2216,26204,0,49,43,33,35,44,35,0,0,0,0,0,0,0,52,48,0,0,2,5,7,80,7,19,55,0,2,2,0
2037a5f7,5a13e38f,49223df1,Average Need,Southern Tier,94,13.666666666666666,13.666666666666666,16,NA,NA,NA,NA,32,4,34,1,1,NA,3,301,1355,22959,0,29,53,59,51,60,49,0,0,0,0,0,0,0,51,49,0,0,4,4,4,84,5,22,37,0,1,3,0
4baedb40,5a13e38f,49223df1,Average Need,Southern Tier,95,16.333333333333332,12.333333333333334,22,NA,NA,NA,NA,20,2,29,1,0,NA,1,269,1323,22141,0,40,47,46,55,38,43,0,0,0,0,0,0,0,48,52,0,0,2,3,3,87,4,13,27,0,1,0,0
ae95ea2c,5a13e38f,49223df1,Average Need,Southern Tier,95,19,19,22,NA,NA,NA,NA,31,2,30,1,0,NA,1,405,994,20147,0,76,53,49,71,68,88,0,0,0,0,0,0,0,56,44,11,0,8,19,7,59,6,11,38,0,1,2,0
60c48ba7,5a13e38f,49223df1,Average Need,Southern Tier,94,18,17,23,NA,NA,NA,NA,29,2,73,2,1,NA,3,805,1034,20946,0,0,0,0,0,0,0,278,272,252,0,0,0,0,53,47,2,0,4,16,4,70,5,14,33,0,1,0,0
